signalID,zoneGroup,zone,corridor,subcorridor,agency,mainStreetName,sideStreetName,milepost,asOf,duplicate,include,modified,note,county,city,latitude,longitude,priority,classification
"4221","Southwest","District 4","SR 7 Cordele - Crisp","","GDOT","SR 7/SR 90/US 41/7th St","11th Ave","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Crisp","Cordele",31.96909,-83.78265,"High","Progression"
"4222","Southwest","District 4","SR 11 - Berrien","","GDOT","SR 11","SR 168","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Berrien","Nashville",31.2057,-83.25037,"Neutral","Progression"
"4223","Southwest","District 4","SR 11 - Berrien","","GDOT","SR 11","SR 125","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Berrien","Nashville",31.20717,-83.25018,"Neutral","Progression"
"4224","Southwest","District 4","SR 11 - Berrien","","GDOT","SR 11","Dennis Ave","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Berrien","Nashville",31.20357,-83.25064,"Neutral","Progression"
"4225","Southwest","District 4","SR 32 Douglas Downtown - Coffee","","GDOT","SR 32","Shirley Ave S","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50929,-82.86147,"Neutral","Progression"
"4226","Southwest","District 4","SR 32 Douglas Downtown - Coffee","","GDOT","SR 32/Ward St","Gaskin Ave N","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50873,-82.84513,"Neutral","Progression"
"4227","Southwest","District 4","SR 32 Douglas Downtown - Coffee","","GDOT","SR 32/Ashley St","Gaskin Ave","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50799,-82.84515,"Neutral","Progression"
"4228","Southwest","District 4","SR 32 Douglas Downtown - Coffee","","GDOT","SR 32","College Ave N","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50905,-82.8547,"Neutral","Progression"
"4229","Southwest","District 4","SR 32 Douglas Downtown - Coffee","","GDOT","SR 32","College Ave","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50832,-82.85473,"Neutral","Progression"
"4230","Southwest","District 4","SR 32 Douglas Downtown - Coffee","","GDOT","SR 32","Chester Ave N","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50925,-82.86032,"Neutral","Progression"
"4231","Southwest","District 4","SR 32 Douglas Downtown - Coffee","","GDOT","SR 31/Peterson Ave","SR 32/Ward St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50892,-82.85037,"High","Other"
"4232","Southwest","District 4","SR 31 Douglas - Coffee","","GDOT","SR 31/Peterson Ave","Walker St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.51716,-82.85068,"High","Progression"
"4233","Southwest","District 4","SR 31 Douglas - Coffee","","GDOT","SR 31/Madison Ave","Walker St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.51712,-82.8493,"High","Progression"
"4234","Southwest","District 4","SR 31 Douglas - Coffee","","GDOT","SR 31/Madison Ave","SR 32/Ward St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50889,-82.84944,"High","Other"
"4235","Southwest","District 4","SR 32 Douglas Downtown - Coffee","","GDOT","SR 31/Madison Ave","SR 32/Ashley St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50814,-82.84946,"High","Other"
"4236","Southwest","District 4","SR 158 Douglas - Coffee","","GDOT","SR 31/Madison Ave","SR 158/Baker Hwy","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50133,-82.84963,"High","Progression"
"4237","Southwest","District 4","SR 31 Douglas - Coffee","","GDOT","SR 31/Peterson Ave","Bryan St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50647,-82.85046,"High","Progression"
"4238","Southwest","District 4","SR 158 Douglas - Coffee","","GDOT","SR 31/Peterson Ave","SR 158/Baker Hwy","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50131,-82.85063,"High","Progression"
"4239","Southwest","District 4","SR 31 Douglas - Coffee","","GDOT","SR 31/Peterson Ave","SR 32/Ashley St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50816,-82.8504,"High","Other"
"4240","Southwest","District 4","SR 206 Douglas - Coffee","","GDOT","SR 206","Thompson Dr","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50229,-82.87498,"Neutral","Other"
"4241","Southwest","District 4","SR 158 Douglas - Coffee","","GDOT","SR 158","McDonald Rd","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50146,-82.84359,"Neutral","Other"
"4242","Southwest","District 4","SR 158 Douglas - Coffee","","GDOT","SR 158","Gaskins Ave","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.5015,-82.84545,"Neutral","Other"
"4243","Southwest","District 4","SR 158 Douglas - Coffee","","GDOT","SR 158","SR 135","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.49556,-82.82966,"Neutral","Other"
"4244","Southwest","District 4","SR 31 Douglas - Coffee","","GDOT","SR 31/Madison Ave","Bryan St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50644,-82.84954,"High","Progression"
"4245","Southwest","District 4","Bainbridge DT - Decatur","","GDOT","SR 38/US 84 Bus/SR 97/SR 309/Shotwell St","SR 97/SR 309/West St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.90403,-84.5765,"Neutral","Progression"
"4246","Southwest","District 4","Isolated - Decatur","","GDOT","SR 253","SR 1/SR 38/US 27/US 84 WB Ramps","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.91189,-84.59382,"High","Other"
"4247","Southwest","District 4","SR 1 - Decatur","","GDOT","SR 1/US 27/Tallahassee Hwy","SR 38/SR 84 WB Ramps","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.88984,-84.56625,"High","Progression"
"4248","Southwest","District 4","SR 1 - Decatur","","GDOT","SR 1/US 27/Tallahassee Hwy","Douglas Dr","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.88533,-84.56547,"High","Progression"
"4249","Southwest","District 4","Bainbridge DT - Decatur","","GDOT","SR 1/US 27 Bus/SR 97/SR 209/Broad St","Water St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.90653,-84.57561,"Neutral","Other"
"4250","Southwest","District 4","Isolated - Decatur","","GDOT","SR 1/US 27 Bus/SR 97/SR 209/Broad St","SR 1/US 27 Bus/SR 97/SR 209/Calhoun St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.9093,-84.57564,"Neutral","Other"
"4251","Southwest","District 4","Bainbridge DT - Decatur","","GDOT","SR 1/US 27 Bus/SR 97/SR 209/Broad St","Broughton St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.90588,-84.57563,"Neutral","Other"
"4252","Southwest","District 4","SR 1 - Decatur","","GDOT","SR 1/US 27/Tallahassee Hwy","E Alice St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.8876,-84.56578,"High","Progression"
"4253","Southwest","District 4","Blakely DT - Early","","GDOT","SR 62","Church St S","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Early","Blakely",31.37541,-84.93629,"Neutral","Other"
"4254","Southwest","District 4","Blakely DT - Early","","GDOT","SR 1 Business","Liberty St E","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Early","Blakely",31.37634,-84.9341,"Neutral","Other"
"4255","Southwest","District 4","Blakely DT - Early","","GDOT","SR 1 Business","SR 62","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Early","Blakely",31.37545,-84.93414,"Neutral","Other"
"4256","Southwest","District 4","Isolated - Echols","","GDOT","SR 11","SR 94","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Echols","Statenville",30.70343,-83.02806,"Neutral","Other"
"4257","Southwest","District 4","Donalsonville DT - Seminole","","GDOT","SR 91 Alternate","2nd St E","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Seminole","Donaldsonville",31.04186,-84.88253,"Neutral","Other"
"4258","Southwest","District 4","Donalsonville DT - Seminole","","GDOT","SR 38","SR 91 Alternate","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Seminole","Donaldsonville",31.04042,-84.88226,"High","Progression"
"4259","Southwest","District 4","Donalsonville DT - Seminole","","GDOT","SR 38","SR 39","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Seminole","Donaldsonville",31.04041,-84.87923,"High","Progression"
"4260","Southwest","District 4","Pelham DT - Mitchell","","GDOT","SR 93","Mathewson Ave","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Pelham",31.12521,-84.155,"Neutral","Other"
"4261","Southwest","District 4","Pelham DT - Mitchell","","GDOT","SR 65","SR 93","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Pelham",31.12759,-84.1518,"Neutral","Other"
"4262","Southwest","District 4","Pelham DT - Mitchell","","GDOT","SR 65","SR 93","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Pelham",31.12754,-84.15522,"Neutral","Other"
"4263","Southwest","District 4","Camilla DT - Mitchell","","GDOT","SR 37","Harney St S","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Camilla",31.23111,-84.20869,"Neutral","Progression"
"4264","Southwest","District 4","Camilla DT - Mitchell","","GDOT","SR 3","SR 37","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Camilla",31.2312,-84.19998,"Neutral","Progression"
"4265","Southwest","District 4","Camilla DT - Mitchell","","GDOT","SR 3","SR 112","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Camilla",31.23266,-84.19998,"Neutral","Progression"
"4266","Southwest","District 4","Camilla DT - Mitchell","","GDOT","SR 112","Scott St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Camilla",31.23253,-84.21045,"Neutral","Progression"
"4267","Southwest","District 4","Camilla DT - Mitchell","","GDOT","SR 112","Harney St N","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Camilla",31.23255,-84.2087,"Neutral","Progression"
"4268","Southwest","District 4","Camilla DT - Mitchell","","GDOT","SR 112","SR 37","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Mitchell","Camilla",31.23117,-84.21042,"Neutral","Progression"
"4269","Southwest","District 4","Dawson DT - Terrell","","GDOT","SR 45/SR 520/Roundtree Dr","SR 45/SR 50/US 82/Graves Rd","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Terrell","Dawson",31.77075,-84.4482,"High","Progression"
"4270","Southwest","District 4","Dawson DT - Terrell","","GDOT","SR 45/SR 520/Roundtree Dr","SR 32/SR 118/Lee St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Terrell","Dawson",31.77362,-84.44811,"High","Progression"
"4271","Southwest","District 4","Dawson DT - Terrell","","GDOT","SR 32/SR 118/Lee St","Stonewall St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Terrell","Dawson",31.77358,-84.44547,"Neutral","Progression"
"4272","Southwest","District 4","Dawson DT - Terrell","","GDOT","SR 32/SR 118/Lee St","Main St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Terrell","Dawson",31.7736,-84.44675,"Neutral","Progression"
"4273","Southwest","District 4","Ashburn DT - Turner","","GDOT","SR 7/US 41/Main St","College St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Turner","Ashburn",31.70716,-83.65403,"Neutral","Progression"
"4274","Southwest","District 4","Ashburn DT - Turner","","GDOT","SR 32/SR 112/Washington Ave","SR 7/SR 32/US 41/Main St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Turner","Ashburn",31.70593,-83.65342,"Neutral","Progression"
"4275","Southwest","District 4","Ashburn DT - Turner","","GDOT","SR 112","Johnson St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Turner","Ashburn",31.70698,-83.65051,"Neutral","Progression"
"4276","Southwest","District 4","Ashburn DT - Turner","","GDOT","SR 112/Washington Ave","Gordon St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Turner","Ashburn",31.70625,-83.65251,"Neutral","Progression"
"4277","Southwest","District 4","SR 38 - Brooks - Coordinated","","GDOT","SR 38","SR 76/Washington St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Brooks","Quitman",30.78487,-83.5573,"High","Progression"
"4278","Southwest","District 4","SR 38 - Brooks - Coordinated","","GDOT","SR 38","SR 76/Court St","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Brooks","Quitman",30.78495,-83.56006,"High","Progression"
"4279","Southwest","District 4","SR 38 - Brooks - Free","","GDOT","SR 38","Barwick Rd","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Brooks","Quitman",30.78533,-83.56977,"High","Other"
"4280","Southwest","District 4","SR 206 Douglas - Coffee","","GDOT","SR 31","SR 135","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.48777,-82.8512,"High","Other"
"4281","Southwest","District 4","SR 206 Douglas - Coffee","","GDOT","SR 135","McDonald Rd","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.48974,-82.83554,"Neutral","Other"
"4282","Southwest","District 4","SR 206 Douglas - Coffee","","GDOT","SR 135","Gaskin Ave S","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.48758,-82.84615,"Neutral","Other"
"4283","Southwest","District 4","SR 206 Douglas - Coffee","","GDOT","SR 135","SR 32","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.50821,-82.83009,"Neutral","Other"
"4284","Southwest","District 4","SR 206 Douglas - Coffee","","GDOT","SR 135","SR 206","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Coffee","Douglas",31.48809,-82.85966,"Neutral","Other"
"4285","Southwest","District 4","SR 125 - Lowndes","","GDOT","SR 125","Forrest St Extension","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Lowndes","Macon",30.90164,-83.26624,"High","Progression"
"4286","Southwest","District 4","Isolated - Dougherty","","GDOT","SR 520/US 82 Business/Sylvester Road","Branch Road","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Dougherty","Albany",31.57248,-84.05177,"Neutral","Other"
"4287","Southwest","District 4","Isolated - Dougherty","","GDOT","SR 520/US 82/Sylvester Road","N County Line Road/S County Line Road","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Dougherty","Macon",31.55541,-83.99738,"High","Other"
"4288","Southwest","District 4","SR 376 - Lowndes","","GDOT","SR 376/Lakes Blvd","I-75/SR 401 NB Ramp","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Lowndes","Lake Park",30.68037,-83.22235,"High","Progression"
"4289","Southwest","District 4","SR 376 - Lowndes","","GDOT","SR 376/Lakes Blvd","I-75/SR 401 SB Ramp","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Lowndes","Lake Park",30.68004,-83.22329,"High","Progression"
"4290","Southwest","District 4","SR 376 - Lowndes","","GDOT","SR 376/Lakes Blvd","Millstore Rd","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Lowndes","Lake Park",30.68112,-83.22039,"High","Progression"
"4291","Southwest","District 4","SR 376 - Lowndes","","GDOT","SR 376/Lakes Blvd","Jewel Futch Rd","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Lowndes","Lake Park",30.67929,-83.22547,"High","Progression"
"4292","Southwest","District 4","Isolated - Lowndes","","GDOT","SR 7","SR 376","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Lowndes","Lake Park",30.68718,-83.19948,"Neutral","Other"
"4293","Southwest","District 4","SR 7 Cordele - Crisp","","GDOT","SR 38","SR 38 Bus/Shotwell St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Decatur","Bainbridge",30.90264,-84.54216,"Neutral","Other"
"4301","Southwest","District 4","SR 7 Cordele - Crisp","","GDOT","SR 7/SR 90/US 41/7th St","13th Ave","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Crisp","Cordele",31.96689,-83.78262,"High","Progression"
"5001","Southeast","District 5","SR 23 - Wayne County","","GDOT","SR 23/US 301/US 25/Carey Town Road","SR 27/US 25/US 341/Golden Isles Parkway","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Wayne","Jesup",31.59467,-81.87019,"High","Other"
"5002","Southeast","District 5","SR 23 - Wayne County","","GDOT","SR 23/SR 38/US 25/US 84/US 301/Savannah Highway","Rayonier Road","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Wayne","Jesup",31.6612,-81.84846,"Neutral","Other"
"5003","Southeast","District 5","SR 23 - Wayne County","","GDOT","SR 23/US 25/SR 38/Savannah Highway/US 301","Doctor Town Road/Anderson Drive","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Wayne","Jesup",31.64787,-81.85553,"Neutral","Other"
"5005","Southeast","District 5","SR 23 - Wayne County","","GDOT","SR 27/US 341/Golden Isles Parkway","Cherry Street/Golden Isles Parkway","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Wayne","Jesup",31.59581,-81.87148,"High","Other"
"5012","Southeast","District 5","SR 15 - Pierce County","","GDOT","SR 15/SR 121/W Main Street","Highway Avenue","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Pierce","Blackshear",31.30485,-82.24105,"Low","Other"
"5013","Southeast","District 5","SR 15 - Pierce County","","GDOT","SR 15/SR 121/Gordon Street","Carter Avenue","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Pierce","Blackshear",31.31149,-82.24218,"Low","Other"
"5018","Southeast","District 5","Pierce County - Isolated","","GDOT","SR 38/US 84","SR 32/Main Street","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Pierce","Patterson",31.38759,-82.14021,"Low","Other"
"5019","Southeast","District 5","SR 4 - Wayne County","","GDOT","SR 4/BUS 1/Memorial Drive","Lee Avenue","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Ware","Waycross",31.21134,-82.35396,"Neutral","Progression"
"5020","Southeast","District 5","SR 4 - Ware County","","GDOT","SR 4/US 1/US 23/Memorial Drive","City Boulevard","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Ware","Waycross",31.20404,-82.33448,"High","Other"
"5021","Southeast","District 5","SR 4 - Ware County","","GDOT","SR 4/Memorial Drive/US 1","SR 520/US 23/ Corridor Z/US 82","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Ware","Waycross",31.20675,-82.33713,"High","Other"
"5022","Southeast","District 5","SR 4 - Ware County","","GDOT","SR 4 BUS/US 1/Memorial Drive","Wilkerson Street/Harrison Street","","2021-07-28T00:00:00","","1","2022-05-31T00:00:00","","Ware","Waycross",31.21008,-82.34451,"Low","Other"
"5023","Southeast","District 5","SR 4 - Wayne County","","GDOT","SR 4 BUS/Ossie Davis Parkway/US 1","Blackshear Avenue","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Ware","Waycross",31.23573,-82.37025,"Low","Other"
"5025","Southeast","District 5","SR 520 - Ware County","","GDOT","SR 520/US 23/US 1/US 82/S Georgia Parkway","Augusta Avenue","","2018-08-01T00:00:00","","1","2022-05-31T00:00:00","","Ware","Waycross",31.20884,-82.3886,"Low","Other"
